year,province(ENG),variety ENG,Planting area (rai),Harvested area (rai),Production (ton),Yield by Planting area (kg/rai),Yield by Harvested area (kg/rai),Portion of planting in province (percent)
2019,Phrae,RD15,259,259,118,456,456,0.09
2019,Phrae,KDML105,20689,20644,10751,520,521,6.94
2019,Phrae,SuphanBuri60,0,0,0,0,0,0
2019,Phrae,PhotoperiodSensitiveRice,50544,50511,27540,545,545,16.95
2019,Phrae,NonPhotoperiodSensitiveRice ,168629,167452,95044,564,568,56.55
2019,Phrae,ChaiNat1,0,0,0,0,0,0
2019,Phrae,SupanburiAromaticRice,0,0,0,0,0,0
2019,Phrae,PTT1,0,0,0,0,0,0
2019,Phrae,SuphanBuri1,0,0,0,0,0,0
2019,Nan,NativeRice,71750,70773,24909,347,352,23.25
2019,Nan,RD6,71778,71289,37127,517,521,23.26
2019,Nan,RD15,411,411,183,445,445,0.13
2019,Nan,KDML105,7101,7074,3503,493,495,2.3
2019,Nan,SuphanBuri60,0,0,0,0,0,0
2019,Nan,PhotoperiodSensitiveRice,49852,49679,27980,561,563,16.15
2019,Nan,NonPhotoperiodSensitiveRice ,107746,106187,63048,585,594,34.91
2019,Nan,ChaiNat1,0,0,0,0,0,0
2019,Nan,SupanburiAromaticRice,0,0,0,0,0,0
2019,Nan,PTT1,0,0,0,0,0,0
2019,Nan,SuphanBuri1,0,0,0,0,0,0
2019,Uttaradit,NativeRice,19401,17525,7447,384,425,3.33
2019,Uttaradit,RD6,31556,29156,13116,416,450,5.41
2019,Uttaradit,RD15,562,562,274,488,488,0.1
2019,Uttaradit,KDML105,55581,50345,24059,433,478,9.54
2019,Uttaradit,SuphanBuri60,2459,2250,1014,412,451,0.42
2019,Uttaradit,PhotoperiodSensitiveRice,10453,9672,4968,475,514,1.79
2019,Uttaradit,NonPhotoperiodSensitiveRice ,248060,225848,137450,554,609,42.56
2019,Uttaradit,ChaiNat1,1275,1245,648,508,520,0.22
2019,Uttaradit,SupanburiAromaticRice,1117,1077,512,458,475,0.19
2019,Uttaradit,PTT1,181957,162638,106140,583,653,31.22
2019,Uttaradit,SuphanBuri1,30428,28714,17406,572,606,5.22
2019,Phitsanulok,NativeRice,12050,11474,4218,350,368,0.86
2019,Phitsanulok,RD6,62830,59651,28893,460,484,4.51
2019,Phitsanulok,RD15,2401,2356,1023,426,434,0.17
2019,Phitsanulok,KDML105,269832,255984,121108,449,473,19.39
2019,Phitsanulok,SuphanBuri60,9118,8886,4736,519,533,0.66
2019,Phitsanulok,PhotoperiodSensitiveRice,52554,50841,23238,442,457,3.78
2019,Phitsanulok,NonPhotoperiodSensitiveRice ,877067,850260,526548,600,619,63.02
2019,Phitsanulok,ChaiNat1,31807,31384,19078,600,608,2.29
2019,Phitsanulok,SupanburiAromaticRice,0,0,0,0,0,0
2019,Phitsanulok,PTT1,54934,52841,33922,618,642,3.95
2019,Phitsanulok,SuphanBuri1,19133,18259,11718,612,642,1.37
2019,Phichit,NativeRice,13684,13452,6296,460,468,0.79
2019,Phichit,RD6,0,0,0,0,0,0
2019,Phichit,RD15,8923,8557,4501,504,526,0.52
2019,Phichit,KDML105,503473,481166,234576,466,488,29.11
2019,Phichit,SuphanBuri60,18156,18012,12591,693,699,1.05
2019,Phichit,PhotoperiodSensitiveRice,63850,60558,37783,592,624,3.69
2019,Phichit,NonPhotoperiodSensitiveRice ,1030441,996610,678365,658,681,59.58
2019,Phichit,ChaiNat1,10018,9743,6814,680,699,0.58
2019,Phichit,SupanburiAromaticRice,1789,1735,1212,677,699,0.1
2019,Phichit,PTT1,24467,24248,16074,657,663,1.41
2019,Phichit,SuphanBuri1,54782,53514,34898,637,652,3.17
2019,Nakhon Sawan,NativeRice,18064,16901,7475,414,442,0.77
2019,Nakhon Sawan,RD6,3668,3567,1622,442,455,0.15
2019,Nakhon Sawan,RD15,0,0,0,0,0,0
2019,Nakhon Sawan,KDML105,583629,532432,279508,479,525,24.62
2019,Nakhon Sawan,SuphanBuri60,7734,7344,3623,468,493,0.33
2019,Nakhon Sawan,PhotoperiodSensitiveRice,27987,26719,11788,421,441,1.18
2019,Nakhon Sawan,NonPhotoperiodSensitiveRice ,1475037,1395951,817718,554,586,62.23
2019,Nakhon Sawan,ChaiNat1,69179,64894,37639,544,580,2.92
2019,Nakhon Sawan,SupanburiAromaticRice,40384,38405,22334,553,582,1.7
2019,Nakhon Sawan,PTT1,73404,69065,46728,637,677,3.1
2019,Nakhon Sawan,SuphanBuri1,71130,67545,41976,590,621,3
2019,Uthai Thani,NativeRice,5741,5045,1989,346,394,1.11
2019,Uthai Thani,RD6,1483,1391,448,302,322,0.29
2019,Uthai Thani,RD15,0,0,0,0,0,0
2019,Uthai Thani,KDML105,27691,17743,8433,305,475,5.37
2019,Uthai Thani,SuphanBuri60,2764,2502,905,327,362,0.54
2019,Uthai Thani,PhotoperiodSensitiveRice,5554,4384,1660,299,379,1.08
2019,Uthai Thani,NonPhotoperiodSensitiveRice ,408689,261437,171794,420,657,79.27
2019,Uthai Thani,ChaiNat1,15312,13834,7258,474,525,2.97
2019,Uthai Thani,SupanburiAromaticRice,1623,1527,656,404,430,0.31
2019,Uthai Thani,PTT1,42871,28890,19455,454,673,8.31
2019,Uthai Thani,SuphanBuri1,3861,3503,1426,369,407,0.75
2019,Phetchabun,NativeRice,43040,42149,15452,359,367,3.7
2019,Phetchabun,RD6,38865,37926,20739,534,547,3.34
2019,Phetchabun,RD15,77,77,25,325,325,0.01
2019,Phetchabun,KDML105,254232,239195,106781,420,446,21.84
2019,Phetchabun,SuphanBuri60,9208,8700,4411,479,507,0.79
2019,Phetchabun,PhotoperiodSensitiveRice,115494,112531,56280,487,500,9.93
2019,Phetchabun,NonPhotoperiodSensitiveRice ,638679,603150,375601,588,623,54.9
2019,Phetchabun,ChaiNat1,41863,40747,27070,647,664,3.6
2019,Phetchabun,SupanburiAromaticRice,38,38,16,421,421,0.01
2019,Phetchabun,PTT1,17731,16848,10937,617,649,1.52
2019,Phetchabun,SuphanBuri1,4184,4035,2551,610,632,0.36
2019,Loei,NativeRice,47244,46153,14085,298,305,11.05
2019,Loei,RD6,279431,259227,86731,310,335,65.42
2019,Loei,RD15,0,0,0,0,0,0
2019,Loei,KDML105,8702,8391,2527,290,301,2.04
2019,Loei,SuphanBuri60,0,0,0,0,0,0
2019,Loei,PhotoperiodSensitiveRice,68725,66812,24753,360,370,16.09
2019,Loei,NonPhotoperiodSensitiveRice ,23051,22097,7609,330,344,5.4
2019,Loei,ChaiNat1,0,0,0,0,0,0
2019,Loei,SupanburiAromaticRice,0,0,0,0,0,0
2019,Loei,PTT1,0,0,0,0,0,0
2019,Loei,SuphanBuri1,0,0,0,0,0,0
2019,Nong Bua Lam Phu,NativeRice,4469,4367,1424,319,326,0.66
2019,Nong Bua Lam Phu,RD6,505969,474300,158633,314,334,74.54
2019,Nong Bua Lam Phu,RD15,20360,19607,6645,326,339,3
2019,Nong Bua Lam Phu,KDML105,138931,129755,42390,305,327,20.47
2019,Nong Bua Lam Phu,SuphanBuri60,0,0,0,0,0,0
2019,Nong Bua Lam Phu,PhotoperiodSensitiveRice,4155,3965,1515,365,382,0.61
2019,Nong Bua Lam Phu,NonPhotoperiodSensitiveRice ,4872,4637,1772,364,382,0.72
2019,Nong Bua Lam Phu,ChaiNat1,0,0,0,0,0,0
2019,Nong Bua Lam Phu,SupanburiAromaticRice,0,0,0,0,0,0
2019,Nong Bua Lam Phu,PTT1,0,0,0,0,0,0
2019,Nong Bua Lam Phu,SuphanBuri1,0,0,0,0,0,0
2019,Udon Thani,NativeRice,11961,11403,5157,431,452,0.61
2019,Udon Thani,RD6,1468932,1419022,501077,341,353,76.02
2019,Udon Thani,RD15,102936,100581,34969,340,348,5.33
2019,Udon Thani,KDML105,310161,301573,111996,361,371,16.05
2019,Udon Thani,SuphanBuri60,0,0,0,0,0,0
2019,Udon Thani,PhotoperiodSensitiveRice,30731,29593,10503,342,355,1.59
2019,Udon Thani,NonPhotoperiodSensitiveRice ,7660,7450,3635,475,488,0.4
2019,Udon Thani,ChaiNat1,0,0,0,0,0,0
2019,Udon Thani,SupanburiAromaticRice,0,0,0,0,0,0
2019,Udon Thani,PTT1,0,0,0,0,0,0
2019,Udon Thani,SuphanBuri1,0,0,0,0,0,0
2019,Nong Khai,NativeRice,3887,3791,1254,323,331,0.69
2019,Nong Khai,RD6,360446,334725,116456,323,348,63.74
2019,Nong Khai,RD15,27108,26374,8961,331,340,4.79
2019,Nong Khai,KDML105,110060,102969,36933,336,359,19.46
2019,Nong Khai,SuphanBuri60,0,0,0,0,0,0
2019,Nong Khai,PhotoperiodSensitiveRice,45088,42060,15133,336,360,7.97
2019,Nong Khai,NonPhotoperiodSensitiveRice ,18946,18439,6494,343,352,3.35
2019,Nong Khai,ChaiNat1,0,0,0,0,0,0
2019,Nong Khai,SupanburiAromaticRice,0,0,0,0,0,0
2019,Nong Khai,PTT1,0,0,0,0,0,0
2019,Nong Khai,SuphanBuri1,0,0,0,0,0,0
2019,Bueng Kan,NativeRice,1506,1417,433,288,306,0.31
2019,Bueng Kan,RD6,393516,365659,114085,290,312,80.61
2019,Bueng Kan,RD15,8382,7482,2368,283,316,1.72
2019,Bueng Kan,KDML105,67698,64597,19651,290,304,13.87
2019,Bueng Kan,SuphanBuri60,0,0,0,0,0,0
2019,Bueng Kan,PhotoperiodSensitiveRice,13724,12047,3890,283,323,2.81
2019,Bueng Kan,NonPhotoperiodSensitiveRice ,3318,2959,926,279,313,0.68
2019,Bueng Kan,ChaiNat1,0,0,0,0,0,0
2019,Bueng Kan,SupanburiAromaticRice,0,0,0,0,0,0
2019,Bueng Kan,PTT1,0,0,0,0,0,0
2019,Bueng Kan,SuphanBuri1,0,0,0,0,0,0
2019,Sakon Nakhon,NativeRice,23995,22663,6637,277,293,1.1
2019,Sakon Nakhon,RD6,1467879,1401178,468518,319,334,67.94
2019,Sakon Nakhon,RD15,117712,110607,36306,308,328,5.45
2019,Sakon Nakhon,KDML105,460378,438579,147618,321,337,21.31
2019,Sakon Nakhon,SuphanBuri60,9737,9319,2755,283,296,0.45
2019,Sakon Nakhon,PhotoperiodSensitiveRice,51372,48905,15326,298,313,2.38
2019,Sakon Nakhon,NonPhotoperiodSensitiveRice ,29498,28166,9075,308,322,1.37
2019,Sakon Nakhon,ChaiNat1,0,0,0,0,0,0
2019,Sakon Nakhon,SupanburiAromaticRice,0,0,0,0,0,0
2019,Sakon Nakhon,PTT1,0,0,0,0,0,0
2019,Sakon Nakhon,SuphanBuri1,0,0,0,0,0,0
2019,Nakhon Phanom,NativeRice,26209,25824,7903,302,306,1.79
2019,Nakhon Phanom,RD6,691651,684791,250595,362,366,47.58
2019,Nakhon Phanom,RD15,65934,65324,21907,332,335,4.54
2019,Nakhon Phanom,KDML105,607842,604677,200878,330,332,41.82
2019,Nakhon Phanom,SuphanBuri60,0,0,0,0,0,0
2019,Nakhon Phanom,PhotoperiodSensitiveRice,23267,22861,7775,334,340,1.6
2019,Nakhon Phanom,NonPhotoperiodSensitiveRice ,37890,37389,15305,404,409,2.61
2019,Nakhon Phanom,ChaiNat1,0,0,0,0,0,0
2019,Nakhon Phanom,SupanburiAromaticRice,0,0,0,0,0,0
2019,Nakhon Phanom,PTT1,804,797,403,501,506,0.06
2019,Nakhon Phanom,SuphanBuri1,0,0,0,0,0,0
2019,Mukdahan,NativeRice,5665,5481,2300,406,420,1.2
2019,Mukdahan,RD6,341658,333297,130437,382,391,71.84
2019,Mukdahan,RD15,2109,2060,816,387,396,0.44
2019,Mukdahan,KDML105,112668,109649,46736,415,426,23.69
2019,Mukdahan,SuphanBuri60,0,0,0,0,0,0
2019,Mukdahan,PhotoperiodSensitiveRice,8319,8078,3360,404,416,1.75
2019,Mukdahan,NonPhotoperiodSensitiveRice ,3155,3072,1407,446,458,0.66
2019,Mukdahan,ChaiNat1,55,55,24,436,436,0.01
2019,Mukdahan,SupanburiAromaticRice,0,0,0,0,0,0
2019,Mukdahan,PTT1,1926,1926,851,442,442,0.41
2019,Mukdahan,SuphanBuri1,0,0,0,0,0,0
2019,Yasothon,NativeRice,5803,5416,1715,296,317,0.43
2019,Yasothon,RD6,390354,316216,113224,290,358,29.17
2019,Yasothon,RD15,37695,31940,11174,296,350,2.82
2019,Yasothon,KDML105,868741,683953,248164,286,363,64.93
2019,Yasothon,SuphanBuri60,0,0,0,0,0,0
2019,Yasothon,PhotoperiodSensitiveRice,22054,21257,7704,349,362,1.65
2019,Yasothon,NonPhotoperiodSensitiveRice ,12951,12287,3733,288,304,0.97
2019,Yasothon,ChaiNat1,410,379,164,400,433,0.03
2019,Yasothon,SupanburiAromaticRice,0,0,0,0,0,0
2019,Yasothon,PTT1,0,0,0,0,0,0
2019,Yasothon,SuphanBuri1,0,0,0,0,0,0
2019,Amnat Charoen,NativeRice,8923,8383,2961,332,353,0.86
2019,Amnat Charoen,RD6,331293,314329,110562,334,352,31.51
2019,Amnat Charoen,RD15,33992,32049,11013,324,344,3.23
2019,Amnat Charoen,KDML105,673372,608972,211018,313,347,64.05
2019,Amnat Charoen,SuphanBuri60,0,0,0,0,0,0
2019,Amnat Charoen,PhotoperiodSensitiveRice,3057,3018,1040,340,345,0.29
2019,Amnat Charoen,NonPhotoperiodSensitiveRice ,671,671,213,317,317,0.06
2019,Amnat Charoen,ChaiNat1,0,0,0,0,0,0
2019,Amnat Charoen,SupanburiAromaticRice,0,0,0,0,0,0
2019,Amnat Charoen,PTT1,0,0,0,0,0,0
2019,Amnat Charoen,SuphanBuri1,0,0,0,0,0,0
2019,Ubon Ratchathani,NativeRice,30609,27435,9436,308,344,0.78
2019,Ubon Ratchathani,RD6,906418,826813,294984,325,357,22.99
2019,Ubon Ratchathani,RD15,442360,429552,157768,357,367,11.22
2019,Ubon Ratchathani,KDML105,2403100,2188267,787765,328,360,60.98
2019,Ubon Ratchathani,SuphanBuri60,0,0,0,0,0,0
2019,Ubon Ratchathani,PhotoperiodSensitiveRice,146419,137751,47966,328,348,3.72
2019,Ubon Ratchathani,NonPhotoperiodSensitiveRice ,11885,11609,4525,381,390,0.3
2019,Ubon Ratchathani,ChaiNat1,0,0,0,0,0,0
2019,Ubon Ratchathani,SupanburiAromaticRice,67,67,23,343,343,0.01
2019,Ubon Ratchathani,PTT1,0,0,0,0,0,0
2019,Ubon Ratchathani,SuphanBuri1,0,0,0,0,0,0
2019,Si Sa Ket,NativeRice,12145,11760,3825,315,325,0.4
2019,Si Sa Ket,RD6,164048,155312,56195,343,362,5.46
2019,Si Sa Ket,RD15,85084,83370,28565,336,343,2.83
2019,Si Sa Ket,KDML105,2697891,2611268,900463,334,345,89.85
2019,Si Sa Ket,SuphanBuri60,0,0,0,0,0,0
2019,Si Sa Ket,PhotoperiodSensitiveRice,35326,34535,14168,401,410,1.18
2019,Si Sa Ket,NonPhotoperiodSensitiveRice ,6812,6688,2720,399,407,0.23
2019,Si Sa Ket,ChaiNat1,1208,1185,419,347,354,0.04
2019,Si Sa Ket,SupanburiAromaticRice,0,0,0,0,0,0
2019,Si Sa Ket,PTT1,276,276,100,362,362,0.01
2019,Si Sa Ket,SuphanBuri1,0,0,0,0,0,0
2019,Surin,NativeRice,7954,7426,2578,324,347,0.26
2019,Surin,RD6,3132,2956,1083,346,366,0.1
2019,Surin,RD15,813995,742806,273597,336,368,26.45
2019,Surin,KDML105,2244299,2120051,796369,355,376,72.94
2019,Surin,SuphanBuri60,0,0,0,0,0,0
2019,Surin,PhotoperiodSensitiveRice,6219,5955,2349,378,394,0.2
2019,Surin,NonPhotoperiodSensitiveRice ,1392,1316,492,353,374,0.05
2019,Surin,ChaiNat1,0,0,0,0,0,0
2019,Surin,SupanburiAromaticRice,0,0,0,0,0,0
2019,Surin,PTT1,0,0,0,0,0,0
2019,Surin,SuphanBuri1,0,0,0,0,0,0
2019,Buri Ram,NativeRice,47531,40468,14633,308,362,1.65
2019,Buri Ram,RD6,114719,97586,34873,304,357,3.98
2019,Buri Ram,RD15,90487,75182,27873,308,371,3.14
2019,Buri Ram,KDML105,2609831,2060493,711572,273,345,90.49
2019,Buri Ram,SuphanBuri60,0,0,0,0,0,0
2019,Buri Ram,PhotoperiodSensitiveRice,16410,15467,5238,319,339,0.57
2019,Buri Ram,NonPhotoperiodSensitiveRice ,4672,4315,1411,302,327,0.16
2019,Buri Ram,ChaiNat1,384,360,119,310,331,0.01
2019,Buri Ram,SupanburiAromaticRice,0,0,0,0,0,0
2019,Buri Ram,PTT1,0,0,0,0,0,0
2019,Buri Ram,SuphanBuri1,0,0,0,0,0,0
2019,Maha Sarakham,NativeRice,2547,2360,1078,423,457,0.12
2019,Maha Sarakham,RD6,987731,910363,331787,336,364,46.89
2019,Maha Sarakham,RD15,46694,43958,15557,333,354,2.22
2019,Maha Sarakham,KDML105,1054130,967518,343361,326,355,50.04
2019,Maha Sarakham,SuphanBuri60,1058,923,366,346,397,0.05
2019,Maha Sarakham,PhotoperiodSensitiveRice,4038,3759,1292,320,344,0.19
2019,Maha Sarakham,NonPhotoperiodSensitiveRice ,8837,8324,3737,423,449,0.42
2019,Maha Sarakham,ChaiNat1,1422,1376,621,437,451,0.07
2019,Maha Sarakham,SupanburiAromaticRice,0,0,0,0,0,0
2019,Maha Sarakham,PTT1,0,0,0,0,0,0
2019,Maha Sarakham,SuphanBuri1,0,0,0,0,0,0
2019,Roi Et,NativeRice,8056,6440,2660,330,413,0.26
2019,Roi Et,RD6,697375,555465,187945,270,338,22.6
2019,Roi Et,RD15,22623,21036,6551,290,311,0.73
2019,Roi Et,KDML105,2328307,1847014,638472,274,346,75.45
2019,Roi Et,SuphanBuri60,0,0,0,0,0,0
2019,Roi Et,PhotoperiodSensitiveRice,7405,7089,2381,322,336,0.24
2019,Roi Et,NonPhotoperiodSensitiveRice ,18052,17315,6943,385,401,0.59
2019,Roi Et,ChaiNat1,3910,3666,1420,363,387,0.13
2019,Roi Et,SupanburiAromaticRice,0,0,0,0,0,0
2019,Roi Et,PTT1,0,0,0,0,0,0
2019,Roi Et,SuphanBuri1,0,0,0,0,0,0
2019,Kalasin,NativeRice,28049,26747,9931,354,371,1.89
2019,Kalasin,RD6,981368,911449,336333,343,369,66.06
2019,Kalasin,RD15,3623,3297,1161,320,352,0.24
2019,Kalasin,KDML105,423244,388399,146332,346,377,28.49
2019,Kalasin,SuphanBuri60,0,0,0,0,0,0
2019,Kalasin,PhotoperiodSensitiveRice,8715,8204,3290,378,401,0.59
2019,Kalasin,NonPhotoperiodSensitiveRice ,40006,39552,15933,398,403,2.69
2019,Kalasin,ChaiNat1,630,630,227,360,360,0.04
2019,Kalasin,SupanburiAromaticRice,0,0,0,0,0,0
2019,Kalasin,PTT1,0,0,0,0,0,0
2019,Kalasin,SuphanBuri1,0,0,0,0,0,0
2019,Khon Kaen,NativeRice,15773,13778,3593,228,261,0.66
2019,Khon Kaen,RD6,1655638,1151947,371340,224,322,70.51
2019,Khon Kaen,RD15,4637,4250,1176,254,277,0.2
2019,Khon Kaen,KDML105,630130,428986,130744,207,305,26.83
2019,Khon Kaen,SuphanBuri60,0,0,0,0,0,0
2019,Khon Kaen,PhotoperiodSensitiveRice,6593,5437,1523,231,280,0.28
2019,Khon Kaen,NonPhotoperiodSensitiveRice ,34179,29227,9195,269,315,1.46
2019,Khon Kaen,ChaiNat1,1296,1168,300,231,257,0.06
2019,Khon Kaen,SupanburiAromaticRice,0,0,0,0,0,0
2019,Khon Kaen,PTT1,0,0,0,0,0,0
2019,Khon Kaen,SuphanBuri1,0,0,0,0,0,0
2019,Chaiyaphum,NativeRice,77324,55574,16936,219,305,4.46
2019,Chaiyaphum,RD6,650298,358324,129510,199,361,37.4
2019,Chaiyaphum,RD15,5440,4840,1200,221,248,0.31
2019,Chaiyaphum,KDML105,886268,469764,159250,180,339,50.98
2019,Chaiyaphum,SuphanBuri60,0,0,0,0,0,0
2019,Chaiyaphum,PhotoperiodSensitiveRice,99343,55821,23481,236,421,5.71
2019,Chaiyaphum,NonPhotoperiodSensitiveRice ,18165,14676,4824,266,329,1.04
2019,Chaiyaphum,ChaiNat1,0,0,0,0,0,0
2019,Chaiyaphum,SupanburiAromaticRice,0,0,0,0,0,0
2019,Chaiyaphum,PTT1,1760,1666,714,406,429,0.1
2019,Chaiyaphum,SuphanBuri1,0,0,0,0,0,0
2019,Nakhon Ratchasima,NativeRice,89274,56482,20046,225,355,2.5
2019,Nakhon Ratchasima,RD6,159365,125573,35696,224,284,4.48
2019,Nakhon Ratchasima,RD15,43271,27239,10915,252,401,1.22
2019,Nakhon Ratchasima,KDML105,2982287,1644783,591047,198,359,83.8
2019,Nakhon Ratchasima,SuphanBuri60,14030,10561,5129,366,486,0.39
