year,province(ENG),variety ENG,Planting area (rai),Harvested area (rai),Production (ton),Yield by Planting area (kg/rai),Yield by Harvested area (kg/rai),Portion of planting in province (percent)
2016,Surat Thani,PhotoperiodSensitiveRice,474,445,183,386,411,8.11
2016,Surat Thani,NonPhotoperiodSensitiveRice ,"1,003",943,370,369,392,17.19
2016,Surat Thani,PTT1,"3,286","3,095","1,304",397,421,56.32
2016,Surat Thani,SuphanBuri1,289,275,123,426,447,4.95
2016,Phangnga,NativeRice,495,490,143,289,292,25.04
2016,Phangnga,KDML105,378,375,112,296,299,19.12
2016,Phangnga,NonPhotoperiodSensitiveRice ,541,538,156,288,290,27.36
2016,Phangnga,PTT1,563,558,205,364,367,28.48
2016,Phuket,NonPhotoperiodSensitiveRice ,72,72,35,486,486,100
2016,Krabi,NativeRice,"1,448","1,432",474,327,331,26.94
2016,Krabi,KDML105,374,370,119,318,322,6.96
2016,Krabi,PhotoperiodSensitiveRice,"3,443","3,403","1,095",318,322,64.07
2016,Krabi,PTT1,109,108,41,376,380,2.03
2016,Trang,NativeRice,"7,405","7,384","2,842",384,385,61.39
2016,Trang,NonPhotoperiodSensitiveRice ,"4,479","4,466","2,066",461,463,37.13
2016,Trang,PTT1,179,178,78,436,438,1.48
2016,Nakhon Si Thammarat,NativeRice,"38,502","32,693","11,231",292,344,17.43
2016,Nakhon Si Thammarat,KDML105,"4,368","3,709","1,447",331,390,1.98
2016,Nakhon Si Thammarat,PhotoperiodSensitiveRice,"5,615","4,768","2,044",364,429,2.54
2016,Nakhon Si Thammarat,NonPhotoperiodSensitiveRice ,"115,154","97,677","49,566",430,507,52.12
2016,Nakhon Si Thammarat,ChaiNat1,"1,337","1,135",531,397,468,0.61
2016,Nakhon Si Thammarat,PTT1,"55,944","47,602","23,125",413,486,25.32
2016,Phatthalung,NativeRice,"74,474","67,504","26,235",352,389,57.74
2016,Phatthalung,PhotoperiodSensitiveRice,"10,317","9,351","4,129",400,442,8
2016,Phatthalung,NonPhotoperiodSensitiveRice ,"25,801","23,341","9,981",387,428,20
2016,Phatthalung,ChaiNat1,"10,367","9,397","6,084",587,647,8.04
2016,Phatthalung,PTT1,"8,025","7,319","5,134",640,701,6.22
2016,Songkhla,NativeRice,"68,753","56,210","23,997",349,427,36.15
2016,Songkhla,PhotoperiodSensitiveRice,"50,515","41,293","23,133",458,560,26.55
2016,Songkhla,NonPhotoperiodSensitiveRice ,"47,341","38,141","23,178",490,608,24.88
2016,Songkhla,ChaiNat1,"8,371","6,874","4,229",505,615,4.4
2016,Songkhla,PTT1,"15,262","13,016","8,361",548,642,8.02
2016,Satun,NativeRice,"18,915","18,915","7,711",408,408,87.72
2016,Satun,PTT1,"2,648","2,648","1,246",471,471,12.28
2016,Pattani,NativeRice,"76,336","74,302","28,854",378,388,76.92
2016,Pattani,PhotoperiodSensitiveRice,"10,227","9,955","3,876",379,389,10.31
2016,Pattani,NonPhotoperiodSensitiveRice ,"12,674","12,336","4,870",384,395,12.77
2016,Yala,NativeRice,"15,768","15,518","5,139",326,331,84.6
2016,Yala,PhotoperiodSensitiveRice,"1,233","1,213",395,320,326,6.62
2016,Yala,NonPhotoperiodSensitiveRice ,"1,637","1,611",548,335,340,8.78
2016,Narathiwat,NativeRice,"39,054","37,944","14,168",363,373,81.47
2016,Narathiwat,PhotoperiodSensitiveRice,"3,246","3,154","1,183",364,375,6.77
2016,Narathiwat,NonPhotoperiodSensitiveRice ,"5,637","5,477","2,077",368,379,11.76
