year,province(ENG),variety ENG,Planting area (rai),Harvested area (rai),Production (ton),Yield by Planting area (kg/rai),Yield by Harvested area (kg/rai),Portion of planting in province (percent)
2017,Sukhothai,RD6,"10,377","9,024","3,630",350,402,1
2017,Sukhothai,RD15,0,0,0,0,0,0
2017,Sukhothai,KDML105,"70,537","62,376","28,355",402,455,6.82
2017,Sukhothai,SuphanBuri60,"59,265","50,694","27,988",472,552,5.73
2017,Sukhothai,PhotoperiodSensitiveRice,"1,097",964,544,496,564,0.11
2017,Sukhothai,NonPhotoperiodSensitiveRice ,"814,026","703,650","405,319",498,576,78.67
2017,Sukhothai,ChaiNat1,"5,246","5,034","2,604",496,517,0.51
2017,Sukhothai,KhlongLuang1,0,0,0,0,0,0
2017,Sukhothai,SupanburiAromaticRice,"3,668","3,267","1,877",512,575,0.35
2017,Sukhothai,PTT1,"21,515","18,788","11,150",518,593,2.08
2017,Sukhothai,SuphanBuri1,"10,455","9,364","5,168",494,552,1.01
2017,Phrae,NativeRice,"2,854","2,843","1,261",442,444,0.98
2017,Phrae,RD6,"85,706","85,237","48,003",560,563,29.23
2017,Phrae,RD15,0,0,0,0,0,0
2017,Phrae,KDML105,"15,320","15,260","8,156",532,534,5.22
2017,Phrae,SuphanBuri60,0,0,0,0,0,0
2017,Phrae,PhotoperiodSensitiveRice,"79,327","79,136","44,155",557,558,27.05
2017,Phrae,NonPhotoperiodSensitiveRice ,"110,030","109,620","62,352",567,569,37.52
2017,Phrae,ChaiNat1,0,0,0,0,0,0
2017,Phrae,KhlongLuang1,0,0,0,0,0,0
2017,Phrae,SupanburiAromaticRice,0,0,0,0,0,0
2017,Phrae,PTT1,0,0,0,0,0,0
2017,Phrae,SuphanBuri1,0,0,0,0,0,0
2017,Nan,NativeRice,"25,941","25,744","11,193",431,435,9.67
2017,Nan,RD6,"71,482","70,856","36,578",512,516,26.65
2017,Nan,RD15,0,0,0,0,0,0
2017,Nan,KDML105,"5,487","5,475","2,791",509,510,2.05
2017,Nan,SuphanBuri60,0,0,0,0,0,0
2017,Nan,PhotoperiodSensitiveRice,"47,941","47,582","24,820",518,522,17.88
2017,Nan,NonPhotoperiodSensitiveRice ,"117,348","116,504","62,136",530,533,43.75
2017,Nan,ChaiNat1,0,0,0,0,0,0
2017,Nan,KhlongLuang1,0,0,0,0,0,0
2017,Nan,SupanburiAromaticRice,0,0,0,0,0,0
2017,Nan,PTT1,0,0,0,0,0,0
2017,Nan,SuphanBuri1,0,0,0,0,0,0
2017,Uttaradit,NativeRice,"10,247","10,045","4,434",433,441,1.8
2017,Uttaradit,RD6,"51,236","50,111","24,562",479,490,9.01
2017,Uttaradit,RD15,0,0,0,0,0,0
2017,Uttaradit,KDML105,"48,979","47,869","22,198",453,464,8.61
2017,Uttaradit,SuphanBuri60,"1,053","1,037",522,496,503,0.19
2017,Uttaradit,PhotoperiodSensitiveRice,"24,478","23,940","13,405",548,560,4.3
2017,Uttaradit,NonPhotoperiodSensitiveRice ,"312,955","305,335","196,151",627,642,55.03
2017,Uttaradit,ChaiNat1,0,0,0,0,0,0
2017,Uttaradit,KhlongLuang1,0,0,0,0,0,0
2017,Uttaradit,SupanburiAromaticRice,0,0,0,0,0,0
2017,Uttaradit,PTT1,"95,573","94,258","58,115",608,617,16.8
2017,Uttaradit,SuphanBuri1,"24,204","23,647","14,635",605,619,4.26
2017,Phitsanulok,NativeRice,"15,632","14,355","6,330",405,441,1.15
2017,Phitsanulok,RD6,"70,456","64,325","34,408",488,535,5.27
2017,Phitsanulok,RD15,"2,083","1,924","1,106",531,575,0.16
2017,Phitsanulok,KDML105,"224,049","205,674","100,983",451,491,16.76
2017,Phitsanulok,SuphanBuri60,"22,387","21,036","14,168",633,674,1.67
2017,Phitsanulok,PhotoperiodSensitiveRice,"63,984","59,465","28,959",453,487,4.79
2017,Phitsanulok,NonPhotoperiodSensitiveRice ,"886,200","813,939","506,062",571,622,66.27
2017,Phitsanulok,ChaiNat1,"10,244","9,374","5,879",574,627,0.78
2017,Phitsanulok,KhlongLuang1,0,0,0,0,0,0
2017,Phitsanulok,SupanburiAromaticRice,0,0,0,0,0,0
2017,Phitsanulok,PTT1,"11,889","10,917","7,742",651,709,0.89
2017,Phitsanulok,SuphanBuri1,"30,247","26,892","18,064",597,672,2.26
2017,Phichit,NativeRice,"6,024","5,986","2,585",429,432,0.38
2017,Phichit,RD6,0,0,0,0,0,0
2017,Phichit,RD15,"11,268","10,480","5,005",444,478,0.72
2017,Phichit,KDML105,"331,138","307,563","167,974",507,546,21.19
2017,Phichit,SuphanBuri60,"9,524","8,946","6,391",671,714,0.61
2017,Phichit,PhotoperiodSensitiveRice,"85,774","79,985","44,169",515,552,5.49
2017,Phichit,NonPhotoperiodSensitiveRice ,"990,845","921,783","571,639",577,620,63.41
2017,Phichit,ChaiNat1,"10,134","9,465","6,181",610,653,0.65
2017,Phichit,KhlongLuang1,0,0,0,0,0,0
2017,Phichit,SupanburiAromaticRice,"8,100","7,574","4,500",556,594,0.52
2017,Phichit,PTT1,"7,210","6,706","5,023",697,749,0.46
2017,Phichit,SuphanBuri1,"102,677","94,863","63,129",615,665,6.57
2017,Nakhon Sawan,NativeRice,"30,244","27,636","14,501",479,525,1.34
2017,Nakhon Sawan,RD6,"4,768","4,163","2,442",512,587,0.21
2017,Nakhon Sawan,RD15,0,0,0,0,0,0
2017,Nakhon Sawan,KDML105,"708,689","616,846","343,112",484,556,31.39
2017,Nakhon Sawan,SuphanBuri60,"24,216","21,026","13,323",550,634,1.07
2017,Nakhon Sawan,PhotoperiodSensitiveRice,"10,147","8,902","5,064",499,569,0.45
2017,Nakhon Sawan,NonPhotoperiodSensitiveRice ,"1,305,220","1,131,381","706,278",541,624,57.81
2017,Nakhon Sawan,ChaiNat1,"55,150","48,731","29,639",537,608,2.44
2017,Nakhon Sawan,KhlongLuang1,0,0,0,0,0,0
2017,Nakhon Sawan,SupanburiAromaticRice,"8,546","7,427","4,545",532,612,0.38
2017,Nakhon Sawan,PTT1,"30,246","26,147","17,612",582,674,1.34
2017,Nakhon Sawan,SuphanBuri1,"80,637","69,856","46,351",575,664,3.57
2017,Uthai Thani,NativeRice,"4,058","3,940","1,355",334,344,0.84
2017,Uthai Thani,RD6,"1,254","1,222",632,504,517,0.25
2017,Uthai Thani,RD15,0,0,0,0,0,0
2017,Uthai Thani,KDML105,"13,574","13,165","6,381",470,485,2.75
2017,Uthai Thani,SuphanBuri60,"10,207","9,911","5,616",550,567,2.08
2017,Uthai Thani,PhotoperiodSensitiveRice,0,0,0,0,0,0
2017,Uthai Thani,NonPhotoperiodSensitiveRice ,"397,889","386,233","254,957",641,660,80.89
2017,Uthai Thani,ChaiNat1,"10,233","9,945","6,950",679,699,2.08
2017,Uthai Thani,KhlongLuang1,0,0,0,0,0,0
2017,Uthai Thani,SupanburiAromaticRice,0,0,0,0,0,0
2017,Uthai Thani,PTT1,"45,018","43,814","30,669",681,700,9.15
2017,Uthai Thani,SuphanBuri1,"9,632","9,364","5,199",540,555,1.96
2017,Phetchabun,NativeRice,"60,274","59,545","24,035",399,404,5.68
2017,Phetchabun,RD6,"56,720","56,126","34,129",602,608,5.36
2017,Phetchabun,RD15,0,0,0,0,0,0
2017,Phetchabun,KDML105,"255,151","252,866","113,713",446,450,24.09
2017,Phetchabun,SuphanBuri60,"10,246","10,114","6,186",604,612,0.97
2017,Phetchabun,PhotoperiodSensitiveRice,"17,634","17,429","9,189",521,527,1.66
2017,Phetchabun,NonPhotoperiodSensitiveRice ,"609,388","601,173","367,847",604,612,57.54
2017,Phetchabun,ChaiNat1,"28,357","27,945","17,351",612,621,2.68
2017,Phetchabun,KhlongLuang1,0,0,0,0,0,0
2017,Phetchabun,SupanburiAromaticRice,0,0,0,0,0,0
2017,Phetchabun,PTT1,"15,637","15,448","10,844",693,702,1.48
2017,Phetchabun,SuphanBuri1,"5,699","5,647","3,777",663,669,0.54
2017,Loei,NativeRice,"30,212","29,377","9,987",331,340,7.3
2017,Loei,RD6,"309,132","300,855","119,170",385,396,74.7
2017,Loei,RD15,0,0,0,0,0,0
2017,Loei,KDML105,"9,857","9,593","3,750",380,391,2.38
2017,Loei,SuphanBuri60,0,0,0,0,0,0
2017,Loei,PhotoperiodSensitiveRice,"40,688","39,612","15,725",386,397,9.83
2017,Loei,NonPhotoperiodSensitiveRice ,"23,961","23,332","10,082",421,432,5.79
2017,Loei,ChaiNat1,0,0,0,0,0,0
2017,Loei,KhlongLuang1,0,0,0,0,0,0
2017,Loei,SupanburiAromaticRice,0,0,0,0,0,0
2017,Loei,PTT1,0,0,0,0,0,0
2017,Loei,SuphanBuri1,0,0,0,0,0,0
2017,Nong Bua Lam Phu,NativeRice,"11,479","11,230","3,969",346,353,1.77
2017,Nong Bua Lam Phu,RD6,"490,622","475,803","166,443",339,350,75.75
2017,Nong Bua Lam Phu,RD15,"11,229","10,896","3,663",326,336,1.73
2017,Nong Bua Lam Phu,KDML105,"117,412","113,622","36,768",313,324,18.13
2017,Nong Bua Lam Phu,SuphanBuri60,0,0,0,0,0,0
2017,Nong Bua Lam Phu,PhotoperiodSensitiveRice,"3,340","3,238","1,239",371,383,0.52
2017,Nong Bua Lam Phu,NonPhotoperiodSensitiveRice ,"13,603","13,201","5,064",372,384,2.1
2017,Nong Bua Lam Phu,ChaiNat1,0,0,0,0,0,0
2017,Nong Bua Lam Phu,KhlongLuang1,0,0,0,0,0,0
2017,Nong Bua Lam Phu,SupanburiAromaticRice,0,0,0,0,0,0
2017,Nong Bua Lam Phu,PTT1,0,0,0,0,0,0
2017,Nong Bua Lam Phu,SuphanBuri1,0,0,0,0,0,0
2017,Udon Thani,NativeRice,"20,637","19,136","9,025",437,472,1.19
2017,Udon Thani,RD6,"1,360,550","1,253,475","482,685",355,385,78.44
2017,Udon Thani,RD15,"61,536","56,947","20,828",338,366,3.55
2017,Udon Thani,KDML105,"264,655","246,004","93,083",352,378,15.26
2017,Udon Thani,SuphanBuri60,0,0,0,0,0,0
2017,Udon Thani,PhotoperiodSensitiveRice,"26,056","24,167","9,647",370,399,1.5
2017,Udon Thani,NonPhotoperiodSensitiveRice ,"1,018",939,388,381,413,0.06
2017,Udon Thani,ChaiNat1,0,0,0,0,0,0
2017,Udon Thani,KhlongLuang1,0,0,0,0,0,0
2017,Udon Thani,SupanburiAromaticRice,0,0,0,0,0,0
2017,Udon Thani,PTT1,0,0,0,0,0,0
2017,Udon Thani,SuphanBuri1,0,0,0,0,0,0
2017,Nong Khai,NativeRice,"9,246","9,045","3,262",353,361,1.77
2017,Nong Khai,RD6,"356,783","347,123","131,674",369,379,68.32
2017,Nong Khai,RD15,"21,337","20,769","7,484",351,360,4.08
2017,Nong Khai,KDML105,"76,331","74,134","26,541",348,358,14.62
2017,Nong Khai,SuphanBuri60,0,0,0,0,0,0
2017,Nong Khai,PhotoperiodSensitiveRice,"37,400","36,059","13,744",367,381,7.16
2017,Nong Khai,NonPhotoperiodSensitiveRice ,"21,127","20,538","7,517",356,366,4.05
2017,Nong Khai,ChaiNat1,0,0,0,0,0,0
2017,Nong Khai,KhlongLuang1,0,0,0,0,0,0
2017,Nong Khai,SupanburiAromaticRice,0,0,0,0,0,0
2017,Nong Khai,PTT1,0,0,0,0,0,0
2017,Nong Khai,SuphanBuri1,0,0,0,0,0,0
2017,Bueng Kan,NativeRice,"5,115","4,968","1,663",325,335,1.07
2017,Bueng Kan,RD6,"376,180","364,945","117,638",313,322,78.28
2017,Bueng Kan,RD15,"3,856","3,754","1,090",283,290,0.8
2017,Bueng Kan,KDML105,"78,602","76,747","21,630",275,282,16.36
2017,Bueng Kan,SuphanBuri60,0,0,0,0,0,0
2017,Bueng Kan,PhotoperiodSensitiveRice,"16,775","16,329","5,937",354,364,3.49
2017,Bueng Kan,NonPhotoperiodSensitiveRice ,0,0,0,0,0,0
2017,Bueng Kan,ChaiNat1,0,0,0,0,0,0
2017,Bueng Kan,KhlongLuang1,0,0,0,0,0,0
2017,Bueng Kan,SupanburiAromaticRice,0,0,0,0,0,0
2017,Bueng Kan,PTT1,0,0,0,0,0,0
2017,Bueng Kan,SuphanBuri1,0,0,0,0,0,0
2017,Sakon Nakhon,NativeRice,"38,692","31,356","11,793",305,376,1.82
2017,Sakon Nakhon,RD6,"1,515,686","1,235,752","438,803",290,355,71.46
2017,Sakon Nakhon,RD15,"147,562","119,737","39,013",264,326,6.96
2017,Sakon Nakhon,KDML105,"362,824","294,633","95,131",262,323,17.11
2017,Sakon Nakhon,SuphanBuri60,0,0,0,0,0,0
2017,Sakon Nakhon,PhotoperiodSensitiveRice,"27,121","21,949","9,876",364,450,1.28
2017,Sakon Nakhon,NonPhotoperiodSensitiveRice ,"29,090","23,895","8,895",306,372,1.37
2017,Sakon Nakhon,ChaiNat1,0,0,0,0,0,0
2017,Sakon Nakhon,KhlongLuang1,0,0,0,0,0,0
2017,Sakon Nakhon,SupanburiAromaticRice,0,0,0,0,0,0
2017,Sakon Nakhon,PTT1,0,0,0,0,0,0
2017,Sakon Nakhon,SuphanBuri1,0,0,0,0,0,0
2017,Nakhon Phanom,NativeRice,"56,896","50,544","16,927",298,335,4.24
2017,Nakhon Phanom,RD6,"575,451","511,963","200,032",348,391,42.87
2017,Nakhon Phanom,RD15,"84,511","75,141","25,059",297,333,6.3
2017,Nakhon Phanom,KDML105,"477,244","424,332","142,947",300,337,35.56
2017,Nakhon Phanom,SuphanBuri60,0,0,0,0,0,0
2017,Nakhon Phanom,PhotoperiodSensitiveRice,"74,740","66,360","28,209",377,425,5.57
2017,Nakhon Phanom,NonPhotoperiodSensitiveRice ,"73,319","65,017","28,475",388,438,5.46
2017,Nakhon Phanom,ChaiNat1,0,0,0,0,0,0
2017,Nakhon Phanom,KhlongLuang1,0,0,0,0,0,0
2017,Nakhon Phanom,SupanburiAromaticRice,0,0,0,0,0,0
2017,Nakhon Phanom,PTT1,0,0,0,0,0,0
2017,Nakhon Phanom,SuphanBuri1,0,0,0,0,0,0
2017,Mukdahan,NativeRice,"12,576","11,725","4,238",337,361,2.56
2017,Mukdahan,RD6,"362,632","337,626","129,789",358,384,73.69
2017,Mukdahan,RD15,"5,023","4,675","1,693",337,362,1.02
2017,Mukdahan,KDML105,"99,393","92,413","34,158",344,370,20.2
2017,Mukdahan,SuphanBuri60,0,0,0,0,0,0
2017,Mukdahan,PhotoperiodSensitiveRice,"3,246","3,025","1,239",382,410,0.66
2017,Mukdahan,NonPhotoperiodSensitiveRice ,"9,257","8,598","3,462",374,403,1.88
2017,Mukdahan,ChaiNat1,0,0,0,0,0,0
2017,Mukdahan,KhlongLuang1,0,0,0,0,0,0
2017,Mukdahan,SupanburiAromaticRice,0,0,0,0,0,0
2017,Mukdahan,PTT1,0,0,0,0,0,0
2017,Mukdahan,SuphanBuri1,0,0,0,0,0,0
2017,Yasothon,NativeRice,"16,305","14,425","5,419",332,376,1.23
2017,Yasothon,RD6,"440,362","384,056","138,256",314,360,33.21
2017,Yasothon,RD15,"34,325","30,459","10,710",312,352,2.59
2017,Yasothon,KDML105,"817,785","718,782","253,572",310,353,61.69
2017,Yasothon,SuphanBuri60,0,0,0,0,0,0
2017,Yasothon,PhotoperiodSensitiveRice,"13,393","11,708","4,300",321,367,1.01
2017,Yasothon,NonPhotoperiodSensitiveRice ,"3,527","3,124","1,163",330,372,0.27
2017,Yasothon,ChaiNat1,0,0,0,0,0,0
2017,Yasothon,KhlongLuang1,0,0,0,0,0,0
2017,Yasothon,SupanburiAromaticRice,0,0,0,0,0,0
2017,Yasothon,PTT1,0,0,0,0,0,0
2017,Yasothon,SuphanBuri1,0,0,0,0,0,0
2017,Amnat Charoen,NativeRice,"12,284","11,764","4,693",382,399,1.27
2017,Amnat Charoen,RD6,"337,256","320,986","110,776",328,345,34.73
2017,Amnat Charoen,RD15,"22,374","21,263","7,783",348,366,2.3
2017,Amnat Charoen,KDML105,"594,462","565,087","200,004",336,354,61.22
2017,Amnat Charoen,SuphanBuri60,0,0,0,0,0,0
2017,Amnat Charoen,PhotoperiodSensitiveRice,"2,647","2,546",930,351,365,0.27
2017,Amnat Charoen,NonPhotoperiodSensitiveRice ,"2,064","1,963",777,376,396,0.21
2017,Amnat Charoen,ChaiNat1,0,0,0,0,0,0
2017,Amnat Charoen,KhlongLuang1,0,0,0,0,0,0
2017,Amnat Charoen,SupanburiAromaticRice,0,0,0,0,0,0
2017,Amnat Charoen,PTT1,0,0,0,0,0,0
2017,Amnat Charoen,SuphanBuri1,0,0,0,0,0,0
2017,Ubon Ratchathani,NativeRice,"45,866","44,154","15,173",331,344,1.18
2017,Ubon Ratchathani,RD6,"988,342","953,052","332,065",336,348,25.35
2017,Ubon Ratchathani,RD15,"456,382","438,746","150,977",331,344,11.71
2017,Ubon Ratchathani,KDML105,"2,299,278","2,215,475","774,893",337,350,58.98
2017,Ubon Ratchathani,SuphanBuri60,0,0,0,0,0,0
2017,Ubon Ratchathani,PhotoperiodSensitiveRice,"88,291","85,319","32,340",366,379,2.26
2017,Ubon Ratchathani,NonPhotoperiodSensitiveRice ,"20,269","19,598","7,609",375,388,0.52
2017,Ubon Ratchathani,ChaiNat1,0,0,0,0,0,0
2017,Ubon Ratchathani,KhlongLuang1,0,0,0,0,0,0
2017,Ubon Ratchathani,SupanburiAromaticRice,0,0,0,0,0,0
2017,Ubon Ratchathani,PTT1,0,0,0,0,0,0
2017,Ubon Ratchathani,SuphanBuri1,0,0,0,0,0,0
2017,Si Sa Ket,NativeRice,"56,052","51,952","22,152",395,426,1.87
2017,Si Sa Ket,RD6,"173,542","160,328","58,760",339,366,5.78
2017,Si Sa Ket,RD15,"189,874","174,263","69,280",365,398,6.33
2017,Si Sa Ket,KDML105,"2,517,583","2,336,139","839,710",334,359,83.9
2017,Si Sa Ket,SuphanBuri60,0,0,0,0,0,0
2017,Si Sa Ket,PhotoperiodSensitiveRice,"55,716","51,160","23,905",429,467,1.86
2017,Si Sa Ket,NonPhotoperiodSensitiveRice ,"7,983","7,410","3,043",381,411,0.26
2017,Si Sa Ket,ChaiNat1,0,0,0,0,0,0
2017,Si Sa Ket,KhlongLuang1,0,0,0,0,0,0
2017,Si Sa Ket,SupanburiAromaticRice,0,0,0,0,0,0
2017,Si Sa Ket,PTT1,0,0,0,0,0,0
2017,Si Sa Ket,SuphanBuri1,0,0,0,0,0,0
2017,Surin,NativeRice,"21,455","20,727","7,746",361,374,0.72
2017,Surin,RD6,"7,768","7,485","2,924",376,391,0.26
2017,Surin,RD15,"709,562","684,473","260,563",367,381,23.57
2017,Surin,KDML105,"2,265,875","2,189,989","827,393",365,378,75.28
2017,Surin,SuphanBuri60,0,0,0,0,0,0
2017,Surin,PhotoperiodSensitiveRice,"2,769","2,655","1,231",445,464,0.09
2017,Surin,NonPhotoperiodSensitiveRice ,"2,538","2,452","1,060",418,432,0.08
2017,Surin,ChaiNat1,0,0,0,0,0,0
2017,Surin,KhlongLuang1,0,0,0,0,0,0
2017,Surin,SupanburiAromaticRice,0,0,0,0,0,0
2017,Surin,PTT1,0,0,0,0,0,0
2017,Surin,SuphanBuri1,0,0,0,0,0,0
2017,Buri Ram,NativeRice,"68,280","63,865","24,417",358,382,2.5
2017,Buri Ram,RD6,"125,027","116,745","45,286",362,388,4.56
2017,Buri Ram,RD15,"102,847","95,748","34,972",340,365,3.75
2017,Buri Ram,KDML105,"2,431,109","2,266,638","849,123",349,375,88.64
2017,Buri Ram,SuphanBuri60,0,0,0,0,0,0
2017,Buri Ram,PhotoperiodSensitiveRice,"13,976","13,517","5,811",416,430,0.51
2017,Buri Ram,NonPhotoperiodSensitiveRice ,0,0,0,0,0,0
2017,Buri Ram,ChaiNat1,"1,009",950,396,392,417,0.04
2017,Buri Ram,KhlongLuang1,0,0,0,0,0,0
2017,Buri Ram,SupanburiAromaticRice,0,0,0,0,0,0
2017,Buri Ram,PTT1,0,0,0,0,0,0
2017,Buri Ram,SuphanBuri1,0,0,0,0,0,0
2017,Maha Sarakham,NativeRice,"9,875","8,714","3,151",319,362,0.48
2017,Maha Sarakham,RD6,"996,751","867,566","309,196",310,356,48.43
2017,Maha Sarakham,RD15,"36,182","31,563","11,711",324,371,1.76
2017,Maha Sarakham,KDML105,"975,278","852,289","299,911",308,352,47.4
2017,Maha Sarakham,SuphanBuri60,0,0,0,0,0,0
2017,Maha Sarakham,PhotoperiodSensitiveRice,"11,350","9,986","3,969",350,397,0.55
2017,Maha Sarakham,NonPhotoperiodSensitiveRice ,"28,316","24,916","11,387",402,457,1.38
2017,Maha Sarakham,ChaiNat1,0,0,0,0,0,0
2017,Maha Sarakham,KhlongLuang1,0,0,0,0,0,0
