year,province(ENG),variety ENG,Planting area (rai),Harvested area (rai),Production (ton),Yield by Planting area (kg/rai),Yield by Harvested area (kg/rai),Portion of planting in province (percent)
2020,Uttaradit,NonPhotoperiodSensitiveRice ,"321,314","293,830","182,672",569,622,52.31
2020,Uttaradit,ChaiNat1,"4,045","3,987","2,077",513,521,0.66
2020,Uttaradit,SupanburiAromaticRice,"6,386","6,314","3,100",485,491,1.04
2020,Uttaradit,PTT1,"159,187","155,171","95,667",601,617,25.92
2020,Uttaradit,SuphanBuri1,"25,751","24,753","14,886",578,601,4.19
2020,Phitsanulok,NativeRice,"26,207","25,827","9,591",366,371,1.74
2020,Phitsanulok,RD6,"77,887","76,272","38,421",493,504,5.2
2020,Phitsanulok,RD15,"6,579","6,566","3,016",458,459,0.44
2020,Phitsanulok,KDML105,"273,838","272,076","127,679",466,469,18.29
2020,Phitsanulok,SuphanBuri60,"30,409","30,339","16,311",536,538,2.03
2020,Phitsanulok,PhotoperiodSensitiveRice,"79,838","79,344","35,017",439,441,5.33
2020,Phitsanulok,NonPhotoperiodSensitiveRice ,"936,588","929,680","584,127",624,628,62.54
2020,Phitsanulok,ChaiNat1,"11,638","11,453","7,128",612,622,0.78
2020,Phitsanulok,SupanburiAromaticRice,0,0,0,0,0,0
2020,Phitsanulok,PTT1,"40,846","40,710","26,051",638,640,2.73
2020,Phitsanulok,SuphanBuri1,"13,717","13,440","8,726",636,649,0.92
2020,Phichit,NativeRice,"7,663","7,238","3,468",453,479,0.44
2020,Phichit,RD6,0,0,0,0,0,0
2020,Phichit,RD15,"21,355","20,923","11,051",517,528,1.23
2020,Phichit,KDML105,"535,431","518,723","249,223",465,480,30.91
2020,Phichit,SuphanBuri60,"16,582","16,500","10,995",663,666,0.96
2020,Phichit,PhotoperiodSensitiveRice,"102,874","100,212","59,759",581,596,5.94
2020,Phichit,NonPhotoperiodSensitiveRice ,"999,033","983,230","643,162",644,654,57.68
2020,Phichit,ChaiNat1,"4,148","3,984","2,772",668,696,0.24
2020,Phichit,SupanburiAromaticRice,"1,688","1,648","1,152",682,699,0.1
2020,Phichit,PTT1,"18,377","18,267","11,785",641,645,1.06
2020,Phichit,SuphanBuri1,"24,989","24,203","17,124",685,708,1.44
2020,Nakhon Sawan,NativeRice,"8,984","8,480","3,661",408,432,0.37
2020,Nakhon Sawan,RD6,"4,313","4,231","1,877",435,444,0.18
2020,Nakhon Sawan,RD15,0,0,0,0,0,0
2020,Nakhon Sawan,KDML105,"634,535","573,952","300,548",474,524,26.32
2020,Nakhon Sawan,SuphanBuri60,"9,778","9,098","5,058",517,556,0.41
2020,Nakhon Sawan,PhotoperiodSensitiveRice,"19,530","19,195","9,000",461,469,0.81
2020,Nakhon Sawan,NonPhotoperiodSensitiveRice ,"1,589,355","1,474,395","879,135",553,596,65.92
2020,Nakhon Sawan,ChaiNat1,"52,477","51,068","27,739",529,543,2.18
2020,Nakhon Sawan,SupanburiAromaticRice,"6,737","6,446","3,411",506,529,0.28
2020,Nakhon Sawan,PTT1,"57,203","56,098","36,260",634,646,2.37
2020,Nakhon Sawan,SuphanBuri1,"28,004","22,918","15,209",543,664,1.16
2020,Uthai Thani,NativeRice,"4,431","4,175","1,519",343,364,0.86
2020,Uthai Thani,RD6,709,671,225,317,335,0.13
2020,Uthai Thani,RD15,0,0,0,0,0,0
2020,Uthai Thani,KDML105,"21,043","15,827","7,340",349,464,4
2020,Uthai Thani,SuphanBuri60,"1,636","1,502",584,357,389,0.31
2020,Uthai Thani,PhotoperiodSensitiveRice,"1,916","1,754",626,327,357,0.36
2020,Uthai Thani,NonPhotoperiodSensitiveRice ,"452,855","333,675","211,247",466,633,86.1
2020,Uthai Thani,ChaiNat1,"6,314","5,651","3,721",589,658,1.2
2020,Uthai Thani,SupanburiAromaticRice,428,404,203,474,502,0.08
2020,Uthai Thani,PTT1,"34,514","26,739","17,331",502,648,6.56
2020,Uthai Thani,SuphanBuri1,"2,106","1,937","1,121",532,579,0.4
2020,Phetchabun,NativeRice,"35,451","35,286","12,526",353,355,2.86
2020,Phetchabun,RD6,"58,969","58,704","31,417",533,535,4.75
2020,Phetchabun,RD15,0,0,0,0,0,0
2020,Phetchabun,KDML105,"256,876","254,604","111,253",433,437,20.67
2020,Phetchabun,SuphanBuri60,"5,869","5,841","2,960",504,507,0.47
2020,Phetchabun,PhotoperiodSensitiveRice,"89,397","88,841","46,080",515,519,7.2
2020,Phetchabun,NonPhotoperiodSensitiveRice ,"731,568","721,777","428,913",586,594,58.89
2020,Phetchabun,ChaiNat1,"40,033","39,741","25,706",642,647,3.22
2020,Phetchabun,SupanburiAromaticRice,0,0,0,0,0,0
2020,Phetchabun,PTT1,"19,285","19,196","12,195",632,635,1.55
2020,Phetchabun,SuphanBuri1,"4,794","4,781","3,122",651,653,0.39
2020,Loei,NativeRice,"48,819","48,630","15,076",309,310,10.96
2020,Loei,RD6,"262,643","257,504","91,306",348,355,58.95
2020,Loei,RD15,0,0,0,0,0,0
2020,Loei,KDML105,"10,438","10,385","3,324",318,320,2.34
2020,Loei,SuphanBuri60,0,0,0,0,0,0
2020,Loei,PhotoperiodSensitiveRice,"71,721","71,380","26,594",371,373,16.1
2020,Loei,NonPhotoperiodSensitiveRice ,"51,910","51,707","20,056",386,388,11.65
2020,Loei,ChaiNat1,0,0,0,0,0,0
2020,Loei,SupanburiAromaticRice,0,0,0,0,0,0
2020,Loei,PTT1,0,0,0,0,0,0
2020,Loei,SuphanBuri1,0,0,0,0,0,0
2020,Nong Bua Lam Phu,NativeRice,"3,652","3,586","1,214",332,339,0.51
2020,Nong Bua Lam Phu,RD6,"560,758","554,443","193,150",344,348,77.76
2020,Nong Bua Lam Phu,RD15,"6,566","6,445","2,176",331,338,0.91
2020,Nong Bua Lam Phu,KDML105,"143,600","140,441","48,471",338,345,19.91
2020,Nong Bua Lam Phu,SuphanBuri60,0,0,0,0,0,0
2020,Nong Bua Lam Phu,PhotoperiodSensitiveRice,"3,127","3,127","1,155",369,369,0.43
2020,Nong Bua Lam Phu,NonPhotoperiodSensitiveRice ,"3,466","3,466","1,334",385,385,0.48
2020,Nong Bua Lam Phu,ChaiNat1,0,0,0,0,0,0
2020,Nong Bua Lam Phu,SupanburiAromaticRice,0,0,0,0,0,0
2020,Nong Bua Lam Phu,PTT1,0,0,0,0,0,0
2020,Nong Bua Lam Phu,SuphanBuri1,0,0,0,0,0,0
2020,Udon Thani,NativeRice,"8,675","8,318","3,569",411,429,0.41
2020,Udon Thani,RD6,"1,602,887","1,566,838","567,995",354,363,77.67
2020,Udon Thani,RD15,"66,145","63,261","22,906",346,362,3.21
2020,Udon Thani,KDML105,"347,905","341,748","126,089",362,369,16.86
2020,Udon Thani,SuphanBuri60,0,0,0,0,0,0
2020,Udon Thani,PhotoperiodSensitiveRice,"26,360","26,073","9,860",374,378,1.28
2020,Udon Thani,NonPhotoperiodSensitiveRice ,"7,965","7,762","3,559",447,459,0.39
2020,Udon Thani,ChaiNat1,0,0,0,0,0,0
2020,Udon Thani,SupanburiAromaticRice,0,0,0,0,0,0
2020,Udon Thani,PTT1,"3,790","3,790","1,633",431,431,0.18
2020,Udon Thani,SuphanBuri1,0,0,0,0,0,0
2020,Nong Khai,NativeRice,"4,721","4,705","1,718",364,365,0.78
2020,Nong Khai,RD6,"415,337","413,027","150,997",364,366,69.5
2020,Nong Khai,RD15,"18,811","18,687","6,609",351,354,3.15
2020,Nong Khai,KDML105,"116,526","116,090","42,070",361,362,19.5
2020,Nong Khai,SuphanBuri60,0,0,0,0,0,0
2020,Nong Khai,PhotoperiodSensitiveRice,"27,820","27,614","10,219",367,370,4.66
2020,Nong Khai,NonPhotoperiodSensitiveRice ,"14,403","14,345","5,516",383,385,2.41
2020,Nong Khai,ChaiNat1,0,0,0,0,0,0
2020,Nong Khai,SupanburiAromaticRice,0,0,0,0,0,0
2020,Nong Khai,PTT1,0,0,0,0,0,0
2020,Nong Khai,SuphanBuri1,0,0,0,0,0,0
2020,Bueng Kan,NativeRice,926,884,271,293,307,0.18
2020,Bueng Kan,RD6,"402,218","387,752","124,048",308,320,81.91
2020,Bueng Kan,RD15,"5,819","5,694","1,732",298,304,1.18
2020,Bueng Kan,KDML105,"70,110","67,295","21,160",302,314,14.28
2020,Bueng Kan,SuphanBuri60,0,0,0,0,0,0
2020,Bueng Kan,PhotoperiodSensitiveRice,"9,702","9,446","3,191",329,338,1.98
2020,Bueng Kan,NonPhotoperiodSensitiveRice ,"2,296","2,247",677,295,301,0.47
2020,Bueng Kan,ChaiNat1,0,0,0,0,0,0
2020,Bueng Kan,SupanburiAromaticRice,0,0,0,0,0,0
2020,Bueng Kan,PTT1,0,0,0,0,0,0
2020,Bueng Kan,SuphanBuri1,0,0,0,0,0,0
2020,Sakon Nakhon,NativeRice,"10,638","10,370","3,210",302,310,0.48
2020,Sakon Nakhon,RD6,"1,602,974","1,584,891","544,707",340,344,71.66
2020,Sakon Nakhon,RD15,"104,504","103,023","32,707",313,317,4.67
2020,Sakon Nakhon,KDML105,"467,535","461,558","159,257",341,345,20.9
2020,Sakon Nakhon,SuphanBuri60,"2,102","2,084",669,318,321,0.09
2020,Sakon Nakhon,PhotoperiodSensitiveRice,"30,855","29,966","9,731",315,325,1.38
2020,Sakon Nakhon,NonPhotoperiodSensitiveRice ,"18,331","18,136","5,920",323,326,0.82
2020,Sakon Nakhon,ChaiNat1,0,0,0,0,0,0
2020,Sakon Nakhon,SupanburiAromaticRice,0,0,0,0,0,0
2020,Sakon Nakhon,PTT1,0,0,0,0,0,0
2020,Sakon Nakhon,SuphanBuri1,0,0,0,0,0,0
2020,Nakhon Phanom,NativeRice,"22,293","21,455","6,778",304,316,1.5
2020,Nakhon Phanom,RD6,"725,456","707,733","257,582",355,364,49.2
2020,Nakhon Phanom,RD15,"65,702","64,436","22,299",339,346,4.46
2020,Nakhon Phanom,KDML105,"608,876","596,335","197,895",325,332,41.3
2020,Nakhon Phanom,SuphanBuri60,0,0,0,0,0,0
2020,Nakhon Phanom,PhotoperiodSensitiveRice,"17,036","16,234","5,611",329,346,1.16
2020,Nakhon Phanom,NonPhotoperiodSensitiveRice ,"34,144","33,150","13,224",387,399,2.32
2020,Nakhon Phanom,ChaiNat1,0,0,0,0,0,0
2020,Nakhon Phanom,SupanburiAromaticRice,0,0,0,0,0,0
2020,Nakhon Phanom,PTT1,865,850,430,497,506,0.06
2020,Nakhon Phanom,SuphanBuri1,0,0,0,0,0,0
2020,Mukdahan,NativeRice,"1,953","1,876",751,385,400,0.41
2020,Mukdahan,RD6,"332,833","328,627","130,006",391,396,71.67
2020,Mukdahan,RD15,"1,288","1,254",506,393,404,0.28
2020,Mukdahan,KDML105,"113,646","112,160","47,626",419,425,24.47
2020,Mukdahan,SuphanBuri60,0,0,0,0,0,0
2020,Mukdahan,PhotoperiodSensitiveRice,"11,710","11,663","4,927",421,422,2.52
2020,Mukdahan,NonPhotoperiodSensitiveRice ,"1,383","1,320",623,450,472,0.3
2020,Mukdahan,ChaiNat1,0,0,0,0,0,0
2020,Mukdahan,SupanburiAromaticRice,0,0,0,0,0,0
2020,Mukdahan,PTT1,"1,611","1,611",742,461,461,0.35
2020,Mukdahan,SuphanBuri1,0,0,0,0,0,0
2020,Yasothon,NativeRice,"2,457","2,389",820,334,343,0.17
2020,Yasothon,RD6,"375,901","361,225","133,674",356,370,27.79
2020,Yasothon,RD15,"36,617","35,587","12,274",335,345,2.71
2020,Yasothon,KDML105,"885,565","849,298","314,694",355,371,65.46
2020,Yasothon,SuphanBuri60,0,0,0,0,0,0
2020,Yasothon,PhotoperiodSensitiveRice,"18,483","18,226","6,291",340,345,1.37
2020,Yasothon,NonPhotoperiodSensitiveRice ,"33,328","33,182","12,819",385,386,2.46
2020,Yasothon,ChaiNat1,494,481,203,411,422,0.04
2020,Yasothon,SupanburiAromaticRice,0,0,0,0,0,0
2020,Yasothon,PTT1,0,0,0,0,0,0
2020,Yasothon,SuphanBuri1,0,0,0,0,0,0
2020,Amnat Charoen,NativeRice,"5,980","5,967","2,213",370,371,0.57
2020,Amnat Charoen,RD6,"333,132","327,432","117,916",354,360,31.36
2020,Amnat Charoen,RD15,"17,823","17,659","6,638",372,376,1.68
2020,Amnat Charoen,KDML105,"700,064","688,969","242,435",346,352,65.91
2020,Amnat Charoen,SuphanBuri60,0,0,0,0,0,0
2020,Amnat Charoen,PhotoperiodSensitiveRice,"3,850","3,835","1,632",424,426,0.36
2020,Amnat Charoen,NonPhotoperiodSensitiveRice ,"1,292","1,292",475,368,368,0.12
2020,Amnat Charoen,ChaiNat1,0,0,0,0,0,0
2020,Amnat Charoen,SupanburiAromaticRice,0,0,0,0,0,0
2020,Amnat Charoen,PTT1,0,0,0,0,0,0
2020,Amnat Charoen,SuphanBuri1,0,0,0,0,0,0
2020,Ubon Ratchathani,NativeRice,"38,415","38,047","13,373",348,351,0.95
2020,Ubon Ratchathani,RD6,"834,666","817,721","292,130",350,357,20.5
2020,Ubon Ratchathani,RD15,"566,578","562,918","202,495",357,360,13.92
2020,Ubon Ratchathani,KDML105,"2,390,683","2,365,986","835,492",349,353,58.73
2020,Ubon Ratchathani,SuphanBuri60,0,0,0,0,0,0
2020,Ubon Ratchathani,PhotoperiodSensitiveRice,"186,566","184,176","65,902",353,358,4.58
2020,Ubon Ratchathani,NonPhotoperiodSensitiveRice ,"53,897","53,742","19,438",361,362,1.32
2020,Ubon Ratchathani,ChaiNat1,0,0,0,0,0,0
2020,Ubon Ratchathani,SupanburiAromaticRice,0,0,0,0,0,0
2020,Ubon Ratchathani,PTT1,0,0,0,0,0,0
2020,Ubon Ratchathani,SuphanBuri1,0,0,0,0,0,0
2020,Si Sa Ket,NativeRice,"7,196","7,066","2,305",320,326,0.24
2020,Si Sa Ket,RD6,"148,769","145,391","52,650",354,362,4.94
2020,Si Sa Ket,RD15,"88,746","87,100","28,931",326,332,2.95
2020,Si Sa Ket,KDML105,"2,701,324","2,652,104","928,095",344,350,89.73
2020,Si Sa Ket,SuphanBuri60,0,0,0,0,0,0
2020,Si Sa Ket,PhotoperiodSensitiveRice,"56,395","55,069","20,994",372,381,1.87
2020,Si Sa Ket,NonPhotoperiodSensitiveRice ,"6,267","6,188","2,403",383,388,0.21
2020,Si Sa Ket,ChaiNat1,"1,418","1,399",519,366,371,0.05
2020,Si Sa Ket,SupanburiAromaticRice,0,0,0,0,0,0
2020,Si Sa Ket,PTT1,246,246,92,374,374,0.01
2020,Si Sa Ket,SuphanBuri1,0,0,0,0,0,0
2020,Surin,NativeRice,"4,549","4,253","1,462",321,344,0.16
2020,Surin,RD6,"2,244","2,116",816,364,386,0.07
2020,Surin,RD15,"725,495","691,494","268,647",370,389,23.41
2020,Surin,KDML105,"2,353,673","2,255,874","832,271",354,369,75.96
2020,Surin,SuphanBuri60,0,0,0,0,0,0
2020,Surin,PhotoperiodSensitiveRice,"7,442","7,181","2,873",386,400,0.24
2020,Surin,NonPhotoperiodSensitiveRice ,"5,094","4,789","1,751",344,366,0.16
2020,Surin,ChaiNat1,0,0,0,0,0,0
2020,Surin,SupanburiAromaticRice,0,0,0,0,0,0
2020,Surin,PTT1,0,0,0,0,0,0
2020,Surin,SuphanBuri1,0,0,0,0,0,0
2020,Buri Ram,NativeRice,"30,082.00","28,065.00","10,694.00",355,381,1.01
2020,Buri Ram,RD6,"135,588.00","127,694.00","45,449.00",335,356,4.54
2020,Buri Ram,RD15,"115,781.00","105,958.00","34,876.00",301,329,3.88
2020,Buri Ram,KDML105,"2,685,300.00","2,492,516.00","868,501.00",323,348,89.95
2020,Buri Ram,SuphanBuri60,0,0,0,0,0,0
2020,Buri Ram,PhotoperiodSensitiveRice,"13,206.00","12,661.00","4,452.00",337,352,0.44
2020,Buri Ram,NonPhotoperiodSensitiveRice ,"2,702.00","2,576.00","1,191.00",441,462,0.09
2020,Buri Ram,ChaiNat1,"2,690.00","2,643.00","1,440.00",535,545,0.09
2020,Buri Ram,SupanburiAromaticRice,0,0,0,0,0,0
2020,Buri Ram,PTT1,0,0,0,0,0,0
2020,Buri Ram,SuphanBuri1,0,0,0,0,0,0
2020,Maha Sarakham,NativeRice,"1,602","1,567",792,494,505,0.07
2020,Maha Sarakham,RD6,"987,487","946,863","347,386",352,367,46.69
2020,Maha Sarakham,RD15,"41,071","38,759","13,159",320,340,1.94
2020,Maha Sarakham,KDML105,"1,062,356","1,012,523","366,533",345,362,50.23
2020,Maha Sarakham,SuphanBuri60,0,0,0,0,0,0
2020,Maha Sarakham,PhotoperiodSensitiveRice,"3,962","3,795","1,941",490,511,0.19
2020,Maha Sarakham,NonPhotoperiodSensitiveRice ,"17,329","17,128","7,387",426,431,0.82
2020,Maha Sarakham,ChaiNat1,"1,368","1,328",641,469,483,0.06
2020,Maha Sarakham,SupanburiAromaticRice,0,0,0,0,0,0
2020,Maha Sarakham,PTT1,0,0,0,0,0,0
2020,Maha Sarakham,SuphanBuri1,0,0,0,0,0,0
2020,Roi Et,NativeRice,"4,468","4,098","1,711",383,418,0.14
2020,Roi Et,RD6,"705,736","631,951","220,666",313,349,22.8
2020,Roi Et,RD15,"10,151","9,577","3,140",309,328,0.33
2020,Roi Et,KDML105,"2,348,590","2,129,832","746,649",318,351,75.86
2020,Roi Et,SuphanBuri60,0,0,0,0,0,0
2020,Roi Et,PhotoperiodSensitiveRice,"4,807","4,675","1,640",341,351,0.16
2020,Roi Et,NonPhotoperiodSensitiveRice ,"20,149","19,749","7,584",376,384,0.65
2020,Roi Et,ChaiNat1,"1,883","1,783",664,353,372,0.06
2020,Roi Et,SupanburiAromaticRice,0,0,0,0,0,0
2020,Roi Et,PTT1,0,0,0,0,0,0
2020,Roi Et,SuphanBuri1,0,0,0,0,0,0
2020,Kalasin,NativeRice,"4,703","4,635","1,451",309,313,0.32
2020,Kalasin,RD6,"1,031,021","1,012,695","378,932",368,374,68.42
2020,Kalasin,RD15,"6,242","6,194","2,211",354,357,0.41
2020,Kalasin,KDML105,"420,772","414,458","153,232",364,370,27.92
2020,Kalasin,SuphanBuri60,0,0,0,0,0,0
2020,Kalasin,PhotoperiodSensitiveRice,"27,336","27,273","11,323",414,415,1.81
2020,Kalasin,NonPhotoperiodSensitiveRice ,"16,818","16,718","6,516",387,390,1.12
2020,Kalasin,ChaiNat1,0,0,0,0,0,0
2020,Kalasin,SupanburiAromaticRice,0,0,0,0,0,0
2020,Kalasin,PTT1,0,0,0,0,0,0
2020,Kalasin,SuphanBuri1,0,0,0,0,0,0
2020,Khon Kaen,NativeRice,"7,988","6,762","1,961",245,290,0.34
